path,label
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/2bd6978dd35eff35ca3c05cd0b7e6dc135c181d14810b88a277634981d52e487.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/f70c7a07c218bd9ef51ce30aaf03b1b1eb3e4c171066905b71fef9248d1a7a59.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/baef3bc783c6ab12c0ddacfb371042de6e7db8f6424c5aadc71f4a850b071cc2.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/9f47c368ffbd27a51d08fd1943c50e894f138c1271802e0428f81c57e8347ee2.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/288b2054eeb62a7c3306cf1722689ec450de72f0294f767fd1daa82b1f094876.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/ecbc0dd1313d05d3520840125a920b4c64e1369b534dcde76bb3140e7a15fa3e.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/ae757aeec24c970b78f542b06f85af0f325b81de8807dd127ab5c760547c1083.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/5f9909f58a3a16a9b79c816288980700560a1eeaefbbb18ccf240ec2e9bf592c.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/c852513d7d1349b4cb2b0a0b01f691e9dcd6f8f689c59c0099f51d309476fe00.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/cdfd3318cebbbee3f34f5a732ee7c3580d1b0cde26339f533c7618fcbbf1766d.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/b5a6432fcbef2568326e99c112bc3f06b8a6ff9bfe1a96a0c993c6a71048f12a.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/7a05ad31c908272832791c20afe0761a1b4be71a40d8b1b704744178e2488581.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/a35fd363702dfaea37bb7d251ada09fe16609aa937c838d1dbbb60a2c46041f7.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/c85d29fae5f86fc0fca0cb96577cfec70b9a6fb7e0df31bed02361696fe12f4d.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/d5c85e34c58cb88c780017cdbb6108b625d5e60c9b006e48e89e9d47caea353d.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/0fe726dc74de3c11c92e96f8fae37724346eb05d30a8adac99d52fcfb543789d.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/08e94db231da1f7752dc0f30039a4b8b193396568518e5278ae9b55857e2e4a9.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/1edda639e72012008ac19fd51a4bbad7498e163bde4e4f1a3132cb6534e48c12.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/1b2664d2d771849abb71c3483e3d269bc4022d19f575b151a8121d2430d2ed16.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/2069fea33c43fb8e2c6ebe5eab31dffe22fa22a3f8efa690f61f294e3dc2cf8c.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/aca81e8b3e68ecf2478c702f175a97284da664deb4f083b659bacbc6550a0ee9.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/18ab3d3402288d089e4606601b1f2c8c726dbd37dba9dceccc397bd9e639c9a6.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/9290492f40822f9898d4ddde235dbb5d2f3f5cd55c3f8de6ddcff307a267c5d8.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/55f5bab17610f56eab259d5d13d295e98bc88a1fbe108e30c4122f7eb79d8b65.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/92499d62346bf8e14f6d65346f02540d1e38cd405fa6bea5df4f9aab0affe604.jpg,rust
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/8fdaf26b92390f8419a7e1a2e51b8465b1bf4168973b1b2fab7c7a7df1a308fb.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/d4c0bfe269e28e6101129cb5b1edb37371899dc3eb66b92dd670a7684fc45cd8.jpg,rust
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/34dfae5fd2d11a1a05acdcd351abc116321740eab2c8fed0b81949d27733e8c6.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/d0a9630394ed1adbf39bb1fc89eb9cf7323e748ce82f39b1ad8fd89abbf1cf2b.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/83725725bde61c235dc6bef8058f81fa3068af5ade96e34d41c0cf62d8cd109a.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/09de92548221f1c121f56c296ab6e3b56fead0550c08800bdfb951c873f9569d.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/bb6f5c59fab1b18281066dddc56c5ed49dc30621a4207d72bb293262aec9de50.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/47044e7a4a2955644a3cd94277425a3d54bfa1df62b91dc9ea1f5c85dc901680.jpg,rust
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/d150f64831c0149dd3a55146d7c4af1c6107cbbf8b68dbe9ec34f2421c3ba6ce.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/1b9d934af59873ff01ef86f5da80d3133a4931e3b5dec3b03f5e961795e7df40.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/c67dbb7eef6a179b4d44bcfa8dd89ee575d295d25e99731f5cfe133fe0cec969.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/29c79bb53bb66104ae3bcf99cfbab0e2d088b03a3f83fc77840a279561defc54.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/bfc6ba724b8f8956042223ff33ac645f7df3b564c48e6d3a58bda9fe919e6b43.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/e62e471e5f57a6fa276d53f0d01e39a59d28d8b96182239a14202941152eec5e.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/a35274998fe1a320da4797c0305c84e84f84c072924c069aa7f0b69f4e2d1b5e.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/e2e3d222b51fab1147e201b365685c719465d2fa690c777a42b81dc2fefce5bf.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/f530d1aaff188d4a0961a2c32354328b90ca8df0d6cbe35937d153da3a74e2cb.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/f1dedaf82d4dbc05597dacac02a53616f67f04b110f586aa9fb60034c6e82208.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/b14b66e6370109fc392194e2af174540892e5094da2e2c986ddf0acb2642f9fd.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/044da20b9315edad1bdf73b03f4d6d2dbd97657e1508b6a234f761607981f2f3.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/1c765b733a86e95991047408ee84cb2a43724913a144d7ab6dbac582d02a02df.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/34af740512078a44a8b742077fec6e73207914e161926a950f155e398ac52692.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/b6e5136173766148c2778c3088751e245c5075cb9159666453f348f365f70c1c.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/ba9809131e7fbfbb836cd57654cbf0db72c44d9c9376d85fb3591c4b4bf22323.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/3332cb4d401a902e998164b9d867941f32f14496c205ae252ea2c23d1043127a.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/58eedb3b926172410d94262bbabfe434adbf3c2ec0be599472d971cf092a707f.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/303f8eb2f3d2cbe1bf0baca9394b84023591838f4b288973fd1592eb247ce3d3.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/82783047bea91e95d1200be70186d1b557b6402ac05690310b5a45366635788e.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/e4c1cb5e062f1bddd96be19376e250791f2eac5757f891aa81b8ae1954fcd165.jpg,rust
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/1847bd92cde39dc0774c10b8a5d49a0ba55381794f1027ffe50d7fc3a453eea7.jpg,rust
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/ba0c8ca708141edcf89024f8762a96969c080fbae6319583e19809b47b7de46c.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/f8c5ad230e38ffb256eb3c30322f12c1c9a7a2be2f9410b7cc582ec170ed79bb.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/62914e9be75130e73171cf338d7ef134191484abd5d0655ebe1ff48d2ed80bf5.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/2681669127b92bda6b538f79da0924f66a523b8e6046375c34ec85fa4781174a.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/03bfa748a59319e7cc5059096fe2a8c4a84b5d02988d29ebbb089684f0cdac31.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/80b1a4011a461e1b855a41df26a5ce2df7e8e2f0863150b57bd695fc3e9ac339.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/d3c72ebd0bee94e2a3d0af418131a0e1b646a52813b902255293d02ca81bd3cf.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/d7e7834abcefd9345da259a8713e014b07180cb613cefdb60cf8f7e093ba1cd4.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/8d1c90b195cbe5302b20bbd2545a38402a0cdd486b66435f1bf041ef37bd1e7a.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/b3ee369bc217a46bb61104f0f27b87866589ebc8ce1075278ac278a7adbe8a38.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/9fd8be10054caf8697417588dcbcea920a54ae1b3fb48275eba02bec3765dbcc.jpg,rust
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/78aeaca5516384bc8314c21cda1ad02ec233d032a4badfbd7a1f3ac7d23afc7c.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/20926b92824c0f42fc2df4346b5d0d3715b21a28635b378a52a7e74f1cd7f38e.jpg,rust
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/f2dc2c8ec4164c4bf2d20ec43e4d15f95e3ebd06807796f57b3852b19ab08354.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/f9ce9456bb42af70eba460b8e301e5e39563e30f058763c23a36b5206daffc53.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/b2def65b3f30bd2b45194735fb6599a8f969347c913ae45a3c83e3c3d6817cdd.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/f8e342a51162ff2b155b5b6e817baf3ddf7adc5284f9b06332a556712ac4de48.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/b4f90f365512a53a6810a4330883697487d2d8cd100fe353d7a4e80e058e0912.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/fc93f3b091f35a25ab1b573e3a6d0aa45500a9426612c5ba983319af21facf68.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/d05ce95d6a641a7191b4838ea842439feca86390bb6708e6d6db77a244d6fbfe.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/c88689cb56c8cf3711e91b8e6517e89e11f72dec0f9058986e9eb0e64dcf37aa.jpg,rust
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/aa12c9e5f7b69109d7cea830bc6a29c3caa8044887c084a1a2f96f5f2f1c928f.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/420e97beee45687065bc447cf4040d2516d358e3f01cdede933495931b3fb475.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/b507e9115cd94c80a488b6cd6051481d994d1cb4480b66eff27009f8b4697436.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/1315da4c54aa5bf83549f2449fddc7b8dd904889ace491b0378a47455ac8f29b.jpg,rust
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/2f8e464d7abd128e4baffcfa29d0298d219e59593f07e1cca5e93233d0189a74.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/fb0d01360ee8b4599678e56418a33dbedcdfaf4737159e7a8af52671c033ffd0.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/96a23fd4f02b7b69e3265ac737f1a61ede93961a95cc65e01eb83fbf8bdda5d0.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/0f593ba759dd9fc6e72f3eb8c090775ea36ead61d6cf120589b0b286e8d1bc17.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/3cede19626c11d0855aaa21b8e7d847d95d30d468d178f002ff96a1b65e47f37.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/f90524f2cd0d093c9961d9df9c8b348f169b964820b3af689b0024836057de86.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/83b93fb73ebc7a1b72c1cd2839725edf2a144fa65a472a7f4f446069f75705fb.jpg,rust
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/9be1cf47b064cf109a949138662204f418212ce74ad0ad5f9e07d9bab9b48581.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/89dbe6cf3ad4dccc0720918d1ed0f19c8d1b03ed4aaf4c7d207f77a71aaafedc.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/640c154f349056c26db8f0293162e63e099d53c87b4a5a41097d73fed77b709e.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/d3aa40f0acc361ded4cdd28885645da8c8a5ab9bf8f572179044bd692704519b.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/cd752d02af62853e972ad1f3501e76d9a497f394aacaa296f063e5a102026f6c.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/62bba5909242f74ed9aff34b98acccb73a136404235c0500e88efbe741b411a6.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/59458fbff7031e09fd975903915e5c91a0e429586575151f1482bbf8488e6a93.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/2b3c4706b66e222c82438e9c9b19c357b653fee9cbbfb4c9c309d9d4e7763e4e.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/4510b85ac4b7912f751a921050fad3e78a42eb125e12c942389ea2accc5cad88.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/b8cde8fb60aeac9f0c2a063c62e143a41d6d467b67f778c8c9d5d69522c59649.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/1a54426099278bcf56e561a594d76d55181c6133981169c491592894c9647030.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/dd459b1e4e3d5a804c239797cb276081883071cb5abfccd92a53715fb24da50e.jpg,rust
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/e46a7546363757ca4a289c6f845ec22931d44fd3fdfbeea9c00cff98cc877a8e.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/287db1e35fad654e60432bd9ccc1bb46b2fb9ae743f1be0fd0dda024c933a084.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/db6df2550d353d24d8a209eea3bb7d436df928cd1718eb1df964b442ee8cbd38.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/0543a026a8f1f5313a1a59fca450760abb9d3e6cc2c9ce81a3b23e695e071d8e.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/4ae442e8973ae52d82829b5c4023eafddd996033e7115d92c15c66562eea3ac7.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/7a79ca50512eeef621704cca20f5821902cee2ed96be1aef48ecc4a8f0e4d5ec.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/18ca4f418e95fc191d944d58b91f7ac7b41ec10fce14cb954468cbbf6843126f.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/1ed146f44ac1034a06a33244352b74e9554800971bfefe5512c706d7bff8ea4e.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/dde5b1132a15b6af470db4769ce75f440e1852936b7ba9b55aaf5b46715583f8.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/10ed8837c3f56745fd0cd04bdcde092d1774d645987ec3e9254ec3e4de3f2dcf.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/99ea4d93814a7d358ef3e6c594db5da2f29be7bf36276a787985937d513fc38a.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/f8ed552c9117051453ff16a3333b2108127842d55179796b93ebd73efcef89d1.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/6875bab8ec4c5d8063ba568500a412cf049b75533c2f988a96af8953c42961b7.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/831e85f1cbaac14c92055d751e416159c4dd81acc4fa600cbafb59ac909ebf7e.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/d1c4a5c5cc0c89a756f73c6b109346035891b8579b2adc6fb006defbcb8c3527.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/f8720efca64455173dfc4f95443c72ebcc0558136e1e6c230533d827ef140ce6.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/f7bca5e5d98763da10e3b8e41166ca8510b7fa04a6f7c36cd78c505717846590.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/6ddefe36bcf21423fe279db53610f061506fb6451467350d5055e445606fc110.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/2f960e0a7933bdd67e63c332a4936515c443b563ab8fdf086ab4e627961d82bd.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/27ab8650db6348a32056cc3358246fd2065d6908bb15d98dee42111ad76654ff.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/cc679301d74e30af5deec58a39abd7df733a697137d851d2979e268dde265973.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/315c105c3490f503de587dad4a2202f74a430148414398acc330377685df2f1a.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/b29757394a6c0080bf1692fb2d9c8361211445794eef46cca4723b821f8a22f4.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/e4bc0f7d68ed70ca13489764707cc6bdbb447024aba58dcc8b4a884636ccc64c.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/fcc35288c64fd8b95533564262271a52bfcc5bfc135fbb5abf17ae4db9853942.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/86afc49d91bbdb3f6d8e291505ae086460eb29f376f97c553e1cfc48fcc15d25.jpg,healthy
